0.74689983324,0.654807692308
0.811492844624,0.667307692308
0.865526145626,0.678205128205
0.911323531914,0.665064102564
0.956106318172,0.691506410256
0.9677199789,0.653685897436
0.981479827114,0.627564102564
0.988505453741,0.641826923077
0.991289754454,0.629487179487
0.995907567172,0.64391025641
0.99676476594,0.620833333333
0.76041826195,0.607852564103
0.815013102592,0.662019230769
0.741772593462,0.630128205128
0.793440621437,0.66875
0.854518692463,0.675961538462
0.899518437218,0.670512820513
0.936554528902,0.692948717949
0.964408171253,0.698237179487
0.961455834057,0.709615384615
0.9854254939,0.657532051282
0.990009273912,0.659615384615
0.992821226198,0.683814102564
0.995633178485,0.657371794872
0.995837374717,0.608173076923
0.997647489237,0.642147435897
0.999493763507,0.636698717949
0.999317218847,0.639423076923
0.999551193697,0.652083333333
0.99970859496,0.636217948718
0.999463984889,0.634615384615
0.999885139619,0.595673076923
0.999874504399,0.615064102564
0.999774533327,0.603525641026
0.999891520751,0.629166666667
1.0,0.592147435897
0.999917045281,0.619871794872
0.999970221383,0.609134615385
0.753239488148,0.582371794872
0.820009529158,0.665064102564
0.86847210169,0.688782051282
0.907962802253,0.672275641026
0.936928888662,0.691506410256
0.953585770926,0.690544871795
0.975500706179,0.699358974359
0.988320400905,0.681570512821
0.991234451308,0.641185897436
0.994648357071,0.667948717949
0.993423179676,0.674038461538
0.997126363435,0.678685897436
0.997919750881,0.697435897436
0.997613456532,0.698557692308
0.999264042745,0.678044871795
0.999202358466,0.69391025641
0.999746881753,0.702884615385
0.999472493066,0.664102564103
0.99981282012,0.686057692308
0.999768152194,0.674198717949
0.999700086783,0.655128205128
0.999838344649,0.696634615385
0.999919172325,0.687179487179
0.999997872956,0.692147435897
0.9998021849,0.694070512821
